expedientecum,consecutivocum,cantidad_cum,forma_farmaceutica,codigo_concentracion,unidad_cum,modalidad,vias_administracion,unidades_medida,familias_atc,numero_filas_fuente,numero_cantidades_ingrediente_distintas,numero_principios_activos,tipos_rol,numero_vias_administracion,numero_codigos_atc,numero_unidades_medida,numero_unidades_referencia,numero_tipos_rol,numero_actores,es_muestra_medica
20071330,35,21.0,TABLETA DE LIBERACION PROLONGADA,A,U,FABRICAR Y VENDER,ORAL,mg,N,1.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,0
19999309,5,4.0,TABLETA RECUBIERTA,A,U,FABRICAR Y VENDER,ORAL,mg,N,1.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,1
20227766,9,300.0,TABLETA DE LIBERACION PROLONGADA,A,U,IMPORTAR Y VENDER,ORAL,mg,A,1.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,0
20007896,2,20.0,TABLETA RECUBIERTA,A,U,IMPORTAR Y VENDER,ORAL,mg,N,2.0,1.0,1.0,FABRICANTE | IMPORTADOR,1.0,1.0,1.0,1.0,2.0,2.0,0
19908074,5,10.0,TABLETA RECUBIERTA,A,U,FABRICAR Y VENDER,ORAL,mg,G,1.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,0
19933798,15,40.0,GRANULOS EFERVESCENTES,A,U,FABRICAR Y VENDER,ORAL,g,N,2.0,2.0,2.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,0
19936296,15,300.0,TABLETA,A,U,FABRICAR Y VENDER,ORAL,mg,N,1.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,0
19942516,1,10.0,CREMA TOPICA,D,g,FABRICAR Y VENDER,TOPICA (EXTERNA),g,D,2.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,2.0,0
19922773,3,100.0,TABLETA,A,U,FABRICAR Y VENDER,ORAL,g,J,1.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,0
20062919,1,1.0,SUSPENSION ORAL,B,U,FABRICAR Y VENDER,ORAL,g,M,1.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,0
20030167,12,60.0,TABLETA,A,U,IMPORTAR Y VENDER,ORAL,mg,R,2.0,1.0,1.0,FABRICANTE | IMPORTADOR,1.0,1.0,1.0,1.0,2.0,2.0,0
20077745,1,1.0,CREMA VAGINAL,D,U,IMPORTAR Y VENDER,VAGINAL,g,G,2.0,1.0,1.0,FABRICANTE | IMPORTADOR,1.0,1.0,1.0,1.0,2.0,2.0,0
20279274,4,1.0,GAS,F,U,FABRICAR Y VENDER,INHALACION,%,V,1.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,0
20258651,1,1.0,SOLUCION INYECTABLE,S,U,IMPORTAR Y VENDER,SUBCUTANEA,mg,D,2.0,1.0,1.0,FABRICANTE | IMPORTADOR,1.0,1.0,1.0,1.0,2.0,2.0,0
20072855,5,50.0,TABLETA RECUBIERTA,A,U,FABRICAR Y VENDER,ORAL,mg,N,1.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,0
20138835,4,1.0,SOLUCION ORAL,B,U,FABRICAR Y VENDER,ORAL,g,N,1.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,0
20016549,97,300.0,CAPSULA DURA,A,U,FABRICAR Y VENDER,ORAL,mg,N,1.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,0
20006642,4,15.0,CREMA TOPICA,D,g,FABRICAR Y VENDER,TOPICA (EXTERNA),g,D,1.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,1
19969625,4,250.0,TABLETA RECUBIERTA,A,mg,FABRICAR Y VENDER,ORAL,mg,M,1.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,0
20059984,2,4.0,TABLETA RECUBIERTA,A,U,FABRICAR Y VENDER,ORAL,mg,N,1.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,0
20042480,210,4.0,SOLUCION ORAL,B,U,FABRICAR Y VENDER,ORAL,g,A,5.0,5.0,5.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,0
224249,2,1.0,SOLUCION INYECTABLE,A,U,IMPORTAR Y VENDER,INTRAVENOSA,mg,V,2.0,1.0,1.0,FABRICANTE | IMPORTADOR,1.0,1.0,1.0,1.0,2.0,2.0,0
19995113,4,10.0,TABLETA RECUBIERTA,A,U,FABRICAR Y VENDER,ORAL,mg,N,1.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,0
20099136,8,8.0,TABLETA RECUBIERTA,A,U,FABRICAR Y VENDER,ORAL,mg,J,1.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,0
20007896,4,50.0,TABLETA RECUBIERTA,A,U,IMPORTAR Y VENDER,ORAL,mg,N,2.0,1.0,1.0,FABRICANTE | IMPORTADOR,1.0,1.0,1.0,1.0,2.0,2.0,0
19960276,2,1.0,JARABE,B,U,FABRICAR Y VENDER,ORAL,g,R,1.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,1
19963165,2,20.0,TABLETA,A,U,FABRICAR Y VENDER,ORAL,mg,C,1.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,0
20093230,61,60.0,TABLETA RECUBIERTA,A,U,FABRICAR Y VENDER,ORAL,mg,A,2.0,2.0,2.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,0
20067414,55,5.0,TABLETA RECUBIERTA,A,U,FABRICAR Y VENDER,ORAL,mg,M,1.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,0
20202309,1,15.0,TABLETA RECUBIERTA,A,U,FABRICAR Y VENDER,ORAL,mg,N,1.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,0
20001059,52,50.0,TABLETA,A,U,FABRICAR Y VENDER,ORAL,mg,H,1.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,1
19994060,3,30.0,TABLETA,A,U,FABRICAR Y VENDER,ORAL,mg,M,1.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,0
19994635,1,15.0,CREMA TOPICA,D,g,FABRICAR Y VENDER,TOPICA (EXTERNA),g,D,2.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,2.0,0
20069166,6,30.0,TABLETA RECUBIERTA,A,U,FABRICAR Y VENDER,ORAL,mg,N,1.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,0
227361,9,50.0,TABLETA,A,U,IMPORTAR Y VENDER,ORAL,mg,C,3.0,1.0,1.0,FABRICANTE | IMPORTADOR,1.0,1.0,1.0,1.0,2.0,3.0,0
19979689,1,10.0,TABLETA RECUBIERTA,A,U,FABRICAR Y VENDER,ORAL,mg,C,1.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,0
20078974,13,56.0,TABLETA RECUBIERTA,A,U,FABRICAR Y VENDER,ORAL,mg,C,1.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,0
19948385,9,15.0,TABLETA RECUBIERTA,A,U,FABRICAR Y VENDER,ORAL,mg,A,1.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,0
20023734,9,60.0,TABLETA RECUBIERTA,A,U,IMPORTAR Y VENDER,ORAL,mg,C,2.0,1.0,1.0,FABRICANTE | IMPORTADOR,1.0,1.0,1.0,1.0,2.0,2.0,0
20189613,12,500.0,TABLETA DE LIBERACION PROLONGADA,A,U,IMPORTAR Y VENDER,ORAL,mg,N,2.0,1.0,1.0,FABRICANTE | IMPORTADOR,1.0,1.0,1.0,1.0,2.0,2.0,0
19968545,2,1.0,SUSPENSION ORAL,B,U,FABRICAR Y VENDER,ORAL,g,P,1.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,0
19915569,2,1.0,CREMA TOPICA,D,U,FABRICAR Y VENDER,TOPICA (EXTERNA),g,D,1.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,0
20193070,4,30.0,TABLETA MASTICABLE,A,U,FABRICAR Y VENDER,ORAL,mg,R,1.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,0
20064693,5,100.0,TABLETA RECUBIERTA,A,U,IMPORTAR Y VENDER,ORAL,mg,L,2.0,1.0,1.0,FABRICANTE | IMPORTADOR,1.0,1.0,1.0,1.0,2.0,2.0,1
20061399,35,1.0,CAPSULA DE LIBERACION PROLONGADA,A,U,FABRICAR Y VENDER,ORAL,mg,C,1.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,1
20089836,19,7.0,TRANSDERMICOS,A,U,IMPORTAR Y VENDER,TRANSDERMAL,mg,N,2.0,1.0,1.0,FABRICANTE | IMPORTADOR,1.0,1.0,1.0,1.0,2.0,2.0,0
20102044,10,28.0,TABLETA DE LIBERACION RETARDADA,A,U,FABRICAR Y VENDER,ORAL,mg,A,1.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,0
20094212,1,30.0,TABLETA RECUBIERTA,A,U,FABRICAR Y VENDER,ORAL,mg,C,1.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,0
19972118,10,5.0,SOLUCION INYECTABLE,S,U,IMPORTAR Y VENDER,SUBCUTANEA,mg,A,2.0,1.0,1.0,FABRICANTE | IMPORTADOR,1.0,1.0,1.0,1.0,2.0,2.0,1
19956949,1,10.0,TABLETA RECUBIERTA,A,U,FABRICAR Y VENDER,ORAL,mg,R,1.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,0
225064,13,1.0,SOLUCION INYECTABLE,A,U,FABRICAR Y VENDER,INTRAMUSCULAR | INTRAVENOSA,mg,A,2.0,1.0,1.0,FABRICANTE,2.0,1.0,1.0,1.0,1.0,1.0,1
20038827,3,14.0,TABLETA,A,U,FABRICAR Y VENDER,ORAL,mg,G,1.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,0
20199442,18,1.0,CAPSULA DURA,A,U,FABRICAR Y VENDER,ORAL,UI,A,1.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,1
20029537,14,7.0,TABLETA RECUBIERTA,A,U,FABRICAR Y VENDER,ORAL,mg,J,1.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,0
20011525,1,120.0,SUSPENSION ORAL,E,ml,FABRICAR Y VENDER,ORAL,g,M,1.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,0
20026717,1,10.0,SOLUCION INYECTABLE,C,U,FABRICAR Y VENDER,INFILTRATIVA - BLOQUEOS,g,N,1.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,0
20016549,31,4.0,CAPSULA DURA,A,U,FABRICAR Y VENDER,ORAL,mg,N,1.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,0
20056358,3,25.0,SOLUCION INYECTABLE,A,U,FABRICAR Y VENDER,INTRAVENOSA,mg,C,1.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,0
20089836,21,30.0,TRANSDERMICOS,A,U,IMPORTAR Y VENDER,TRANSDERMAL,mg,N,2.0,1.0,1.0,FABRICANTE | IMPORTADOR,1.0,1.0,1.0,1.0,2.0,2.0,0
20009035,1,10.0,TABLETA,A,U,IMPORTAR Y VENDER,ORAL,mg,C,2.0,1.0,1.0,FABRICANTE | IMPORTADOR,1.0,1.0,1.0,1.0,2.0,2.0,0
205264,1,1.0,SOLUCION OTICA,C,U,FABRICAR Y VENDER,OTICO AURICULAR,mg,S,1.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,0
48898,16,20.0,TABLETA,A,U,FABRICAR Y VENDER,ORAL,mg,N,2.0,2.0,2.0,FABRICANTE,1.0,1.0,1.0,2.0,1.0,1.0,1
19995113,19,10.0,TABLETA RECUBIERTA,A,U,FABRICAR Y VENDER,ORAL,mg,N,1.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,0
20018396,17,50.0,TABLETA CUBIERTA CON PELICULA,A,U,FABRICAR Y VENDER,ORAL,mg,J,1.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,0
20049941,3,14.0,TABLETA DE LIBERACION PROLONGADA,A,U,IMPORTAR Y VENDER,ORAL,mg,N,2.0,1.0,1.0,FABRICANTE | IMPORTADOR,1.0,1.0,1.0,1.0,2.0,2.0,0
19950100,2,2.0,TABLETA,A,U,FABRICAR Y VENDER,ORAL,mg,P,1.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,0
20187318,5,56.0,TABLETA RECUBIERTA,A,U,FABRICAR Y VENDER,ORAL,mg,N,1.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,0
20137050,2,100.0,TABLETA RECUBIERTA,A,U,IMPORTAR Y VENDER,ORAL,mg,B,2.0,1.0,1.0,FABRICANTE | IMPORTADOR,1.0,1.0,1.0,1.0,2.0,2.0,0
20066044,2,10.0,SOLUCION INYECTABLE,A,U,IMPORTAR Y VENDER,INTRAVENOSA,mg,V,2.0,1.0,1.0,FABRICANTE | IMPORTADOR,1.0,1.0,1.0,1.0,2.0,2.0,0
20034210,6,30.0,TABLETA,A,U,FABRICAR Y VENDER,ORAL,mg,C,1.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,1
19955271,12,98.0,TABLETA DE LIBERACION PROLONGADA,A,U,IMPORTAR Y VENDER,ORAL,mg,G,2.0,1.0,1.0,FABRICANTE | IMPORTADOR,1.0,1.0,1.0,1.0,2.0,2.0,0
20095641,1,1.0,SUSPENSION ORAL,B,U,FABRICAR Y VENDER,ORAL,mg,M,1.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,0
20143064,6,40.0,CREMA VAGINAL,D,g,FABRICAR Y VENDER,VAGINAL,g,G,1.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,0
19952452,21,300.0,CAPSULA DURA,A,U,FABRICAR Y VENDER,ORAL,mg,M,2.0,2.0,2.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,0
19950727,187,288.0,TABLETA MASTICABLE,A,U,FABRICAR Y VENDER,BUCAL,mg,A,2.0,2.0,2.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,0
19973412,2,2.0,TABLETA RECUBIERTA,A,U,FABRICAR Y VENDER,ORAL,mg,G,1.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,0
20093301,1,10.0,COMPRIMIDO,A,U,IMPORTAR Y VENDER,ORAL,mg,N,2.0,1.0,1.0,FABRICANTE | IMPORTADOR,1.0,1.0,1.0,1.0,2.0,2.0,0
19933337,2,90.0,SOLUCION INYECTABLE,A,ml,FABRICAR Y VENDER,DENTAL,mg,N,2.0,2.0,2.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,0
20103604,26,14.0,TABLETA RECUBIERTA,A,U,FABRICAR Y VENDER,ORAL,mg,C,1.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,0
20064726,3,7.0,TABLETA RECUBIERTA,A,U,FABRICAR Y VENDER,ORAL,mg,M,2.0,2.0,2.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,0
20042059,4,1.0,JARABE,B,U,FABRICAR Y VENDER,ORAL,g,N,1.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,0
20038519,5,80.0,TABLETA,A,U,FABRICAR Y VENDER,ORAL,mg,N,2.0,2.0,2.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,0
20190170,3,5.0,OVULO,A,U,FABRICAR Y VENDER,VAGINAL,mg,G,1.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,1
20106194,5,10.0,TABLETA,A,U,IMPORTAR Y VENDER,ORAL,mg,C,2.0,1.0,1.0,FABRICANTE | IMPORTADOR,1.0,1.0,1.0,1.0,2.0,2.0,0
20065415,39,28.0,TABLETA RECUBIERTA,A,U,FABRICAR Y VENDER,ORAL,mg,G,1.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,0
20016549,99,500.0,CAPSULA DURA,A,U,FABRICAR Y VENDER,ORAL,mg,N,1.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,0
20135091,1,1.0,SOLUCION INYECTABLE,S,U,IMPORTAR Y VENDER,SUBCUTANEA,mg,L,2.0,1.0,1.0,FABRICANTE | IMPORTADOR,1.0,1.0,1.0,1.0,2.0,2.0,0
19931778,18,300.0,CAPSULA DURA,A,U,FABRICAR Y VENDER,ORAL,mg,N,1.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,0
20269623,2,14.0,CAPSULA DURA,A,U,IMPORTAR. SEMIELABORAR Y VENDER,ORAL,mg,A,2.0,1.0,1.0,FABRICANTE | IMPORTADOR,1.0,1.0,1.0,1.0,2.0,1.0,0
20057032,3,30.0,TABLETA RECUBIERTA,A,U,FABRICAR Y VENDER,ORAL,mg,M,1.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,0
20039014,5,100.0,CAPSULA DURA,A,U,FABRICAR Y VENDER,ORAL,mg,N,1.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,0
19947031,7,28.0,TABLETA DE LIBERACION RETARDADA,A,U,FABRICAR Y VENDER,ORAL,mg,A,1.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,0
20062635,30,25.0,TABLETA,A,U,FABRICAR Y VENDER,ORAL,mg,C,1.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,0
19950727,153,1000.0,TABLETA MASTICABLE,A,U,FABRICAR Y VENDER,BUCAL,mg,A,2.0,2.0,2.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,0
20177663,1,21.0,CAPSULA DURA,A,U,IMPORTAR Y VENDER,ORAL,mg,L,2.0,1.0,1.0,FABRICANTE | IMPORTADOR,1.0,1.0,1.0,1.0,2.0,2.0,0
20103113,17,100.0,JARABE,B,ml,FABRICAR Y VENDER,ORAL,g,R,1.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,0
20196699,2,100.0,SOLUCION INYECTABLE,C,U,IMPORTAR Y VENDER,INTRAVENOSA,mg,B,2.0,1.0,1.0,FABRICANTE | IMPORTADOR,1.0,1.0,1.0,1.0,2.0,2.0,0
20042667,3,8.0,POLVO PARA RECONSTITUIR A SUSPENSION ORAL,A,U,IMPORTAR Y VENDER,ORAL,mg,A,2.0,1.0,1.0,FABRICANTE | IMPORTADOR,1.0,1.0,1.0,1.0,2.0,2.0,0
20195414,1,5.0,OVULO,A,U,FABRICAR Y VENDER,VAGINAL,UI | mg,G,2.0,2.0,2.0,FABRICANTE,1.0,1.0,2.0,1.0,1.0,1.0,0
20162428,6,5.0,TABLETA RECUBIERTA,A,U,IMPORTAR Y VENDER,ORAL,mg,M,2.0,1.0,1.0,FABRICANTE | IMPORTADOR,1.0,1.0,1.0,1.0,2.0,2.0,1
20253341,2,20.0,TABLETA,A,U,FABRICAR Y VENDER,ORAL,mg,N,2.0,2.0,2.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,0
20178033,11,250.0,TABLETA RECUBIERTA,A,U,FABRICAR Y VENDER,ORAL,mg,R,2.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,2.0,0
20121315,13,30.0,TABLETA,A,U,FABRICAR Y VENDER,ORAL,mg,M,1.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,0
20013809,4,300.0,TABLETA,A,U,FABRICAR Y VENDER,ORAL,mg,C,1.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,0
29749,1,14.0,TABLETA RECUBIERTA,A,U,FABRICAR Y VENDER,ORAL,mg,J,1.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,0
20040082,3,1.0,SUSPENSION ORAL,A,U,IMPORTAR Y VENDER,ORAL,g,N,2.0,1.0,1.0,FABRICANTE | IMPORTADOR,1.0,1.0,1.0,1.0,2.0,2.0,1
34606,8,60.0,PASTA,D,g,FABRICAR Y VENDER,TOPICA (EXTERNA),g,D,1.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,0
20044068,4,1.0,SOLUCION INYECTABLE,A,U,IMPORTAR Y VENDER,INTRAVENOSA,mg,L,2.0,1.0,1.0,FABRICANTE | IMPORTADOR,1.0,1.0,1.0,1.0,2.0,2.0,1
20103779,1,10.0,CAPSULA BLANDA,A,U,FABRICAR Y VENDER,ORAL,mg,M,1.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,0
34537,1,6.0,TABLETA,A,U,FABRICAR Y VENDER,ORAL,mg,A,1.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,0
20052210,13,6.0,TABLETA RECUBIERTA,A,U,FABRICAR Y VENDER,ORAL,mg,G,1.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,0
54299,1,20.0,TABLETA,A,U,FABRICAR Y VENDER,ORAL,mg,H,1.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,0
20235954,17,14.0,TABLETA CON RECUBRIMIENTO ENTÉRICO,A,U,FABRICAR Y VENDER,ORAL,mg,A,1.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,0
19952954,3,2.0,TABLETA RECUBIERTA,A,U,FABRICAR Y VENDER,ORAL,mg,J,1.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,0
20055558,5,1.0,SOLUCION INYECTABLE,B,U,FABRICAR Y VENDER,INTRAVENOSA,g,B,1.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,0
20007895,3,30.0,TABLETA CUBIERTA CON PELICULA,A,U,IMPORTAR Y VENDER,ORAL,mg,N,2.0,1.0,1.0,FABRICANTE | IMPORTADOR,1.0,1.0,1.0,1.0,2.0,2.0,0
20006590,1,10.0,TABLETA,A,U,FABRICAR Y VENDER,ORAL,mg,M,1.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,0
19978534,3,100.0,TABLETA,A,U,FABRICAR Y VENDER,ORAL,mg,H,1.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,0
20045891,8,20.0,TABLETA RECUBIERTA,A,U,FABRICAR Y VENDER,ORAL,mg,N,1.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,0
19931135,3,1.0,EMULSION (CHAMPOO),D,U,FABRICAR Y VENDER,TOPICA (EXTERNA),g,D,1.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,1
20057032,13,30.0,TABLETA RECUBIERTA,A,U,FABRICAR Y VENDER,ORAL,mg,M,1.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,0
20065416,27,300.0,TABLETA RECUBIERTA,A,U,FABRICAR Y VENDER,ORAL,mg,G,1.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,0
20085390,64,60.0,TABLETA RECUBIERTA,A,U,FABRICAR Y VENDER,ORAL,g,J,1.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,0
20043517,3,40.0,CAPSULA DURA,A,U,FABRICAR Y VENDER,ORAL,mg,M,1.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,0
20013329,6,16.0,SOLUCION INYECTABLE,A,U,FABRICAR Y VENDER,RAQUIDEA,mg,N,2.0,2.0,2.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,0
1981018,6,100.0,TABLETA RECUBIERTA,A,U,FABRICAR Y VENDER,ORAL,mg,C,1.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,0
20067414,52,252.0,TABLETA RECUBIERTA,A,U,FABRICAR Y VENDER,ORAL,mg,M,1.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,1
20071330,37,10.0,TABLETA DE LIBERACION PROLONGADA,A,U,FABRICAR Y VENDER,ORAL,mg,N,1.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,0
20010043,2,4.0,TABLETA VAGINAL,A,U,FABRICAR Y VENDER,VAGINAL,mcg,G,1.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,0
20147326,13,8.0,TABLETA RECUBIERTA,A,U,FABRICAR Y VENDER,ORAL,mg,M,2.0,2.0,2.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,0
20096453,4,1.0,CREMA VAGINAL,D,U,FABRICAR Y VENDER,VAGINAL,g,G,1.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,0
39005,2,1.0,POMADA,D,U,FABRICAR Y VENDER,TOPICA (EXTERNA),g,N,1.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,0
19942774,1,7.0,TABLETA CUBIERTA CON PELICULA,A,U,IMPORTAR Y VENDER,ORAL,mg,C,2.0,1.0,1.0,FABRICANTE | IMPORTADOR,1.0,1.0,1.0,1.0,2.0,2.0,0
19906320,4,2.0,TABLETA,A,U,FABRICAR Y VENDER,ORAL,mg,M,1.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,1
20087288,5,6.0,TABLETA,A,U,FABRICAR Y VENDER,ORAL,mg,N,1.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,1
20062603,22,300.0,TABLETA,A,U,FABRICAR Y VENDER,ORAL,mg,C,1.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,0
230147,5,25.0,SOLUCION INYECTABLE,A,U,FABRICAR Y VENDER,INTRAMUSCULAR | INTRAVENOSA,mg,C,2.0,1.0,1.0,FABRICANTE,2.0,1.0,1.0,1.0,1.0,1.0,0
20092550,84,900.0,TABLETA RECUBIERTA,A,U,FABRICAR Y VENDER,ORAL,mg,M,1.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,0
20046007,2,10.0,SUSPENSION INYECTABLE,S,U,IMPORTAR Y VENDER,INTRAMUSCULAR,UI,J,2.0,1.0,1.0,FABRICANTE | IMPORTADOR,1.0,1.0,1.0,1.0,2.0,2.0,0
20229963,2,14.0,TABLETA RECUBIERTA,A,U,FABRICAR Y VENDER,ORAL,mg,A,1.0,1.0,1.0,FABRICANTE,1.0,1.0,1.0,1.0,1.0,1.0,0
